"booker_ip_ufi","hotel_ufi","check_month","book_count","from_lat","from_lon","to_lat","to_lon","distance"
-3212216,-372490,6,115,56.9495,24.1057,41.3871,2.17001,2332.68
101479,-759455,5,115,36.9,30.7167,36.6,30.5667,35.9359
20022659,20023488,3,115,26.0108,-80.1497,28.5353,-81.3833,306.038
-2960561,-3033871,5,115,55.7522,37.6156,43.1333,131.9,6415.05
-2739313,-2601889,4,115,55.6667,12.5833,51.501,-0.126343,956.315
-2609121,-2601889,7,115,54.9119,-1.38333,51.501,-0.126343,388.386
-2155319,-2152921,6,115,52.35,4.93333,52.0794,4.31261,51.9012
-2155319,-2145032,2,115,52.35,4.93333,53.2184,6.56779,146.305
-1504189,-1502950,11,115,52.6623,-8.62775,53.2743,-9.0492,73.6715
-943814,-126693,7,115,10.5,-66.9167,41.8959,12.4826,8355.99
-715634,-2601889,3,115,37.6,126.967,51.501,-0.126343,8854.12
-372490,-400523,7,115,41.3871,2.17001,40.6181,0.589399,157.809
-118193,-132191,6,115,45.4667,9.2,43.8674,10.2557,196.451
20019371,20016365,3,115,41.0936,-73.4192,33.4936,-117.147,3916.86
20019371,20017560,10,115,41.0936,-73.4192,39.0639,-108.55,2977.27
-2608431,20023182,5,115,51.5167,-0.0833333,25.7903,-80.1303,7123.23
-2551839,-372490,1,115,46.2,6.15,41.3871,2.17001,623.066
-2149336,-2144027,5,115,51.45,5.46667,51.4418,5.48085,1.34056
20019371,20022025,10,115,41.0936,-73.4192,26.0519,-80.1442,1783.34
-3414440,-1955538,4,115,13.7558,100.506,50.8435,4.35093,9250.01
-2612688,-2615427,7,115,54.7,25.3167,54.9,23.9,93.487
-2600180,-2599537,8,115,55.8167,-4.25,57.4757,-4.22038,184.481
-2106707,-1353149,6,115,28.6167,77.2167,22.2832,114.173,3761.6
-1771505,-1829149,10,115,48,7.85,48.1373,11.5756,277.223
-1658079,-1690063,1,115,19.4329,-99.1333,19.05,-98.2,106.831
-835501,-837298,3,115,42.6833,23.3167,42.15,24.75,131.757
-372490,-395308,4,115,41.3871,2.17001,42.8169,-1.64263,352.396
-2608431,-2606736,5,115,51.5167,-0.0833333,50.95,0.733333,84.8744
-2608431,-101579,9,115,51.5167,-0.0833333,45.8132,15.9773,1335.16
-1919548,-2637882,9,115,32.0617,118.778,25.0462,121.518,824.611
-930644,-927505,3,115,-2.15,-79.9,-2.20304,-79.8943,5.93169
-755070,-740557,1,115,41.0088,28.9682,40.8678,29.1331,20.9206
-737788,-755097,7,115,39.9061,32.8342,38.4214,27.1339,518.32
-643337,-643337,4,115,-27.5941,-48.5545,-27.5941,-48.5545,0
-2981973,-1367432,7,115,61.8167,34.3333,62.6,29.7667,252.204
-2607573,-2601889,9,115,53.3804,-1.47023,51.501,-0.126343,227.959
-2552380,-2601889,5,115,46.9167,7.46667,51.501,-0.126343,750.348
-1603135,-1353149,7,115,-33.8705,151.209,22.2832,114.173,7372.07
-1449947,-126693,7,115,43.2983,5.37798,41.8959,12.4826,601.872
-1014485,-979186,4,115,-31.6333,-60.7,-34.6038,-58.3816,394.581
-629039,-671824,4,115,-1.45,-48.4833,-23.5486,-46.6373,2465.29
-564064,-575248,8,115,53.55,-113.5,52.8333,-119.25,391.158
-126693,-123999,3,115,41.8959,12.4826,44.8,10.3333,366.684
20019371,20143074,12,115,41.0936,-73.4192,47.6106,-122.199,3879.48
-2620663,-1456928,11,115,54.6893,25.2712,48.8562,2.34764,1695.71
-2608431,-2595899,6,115,51.5167,-0.0833333,50.1514,-5.0665,381.362
-2370208,-2403010,7,115,6.13333,102.25,3.14526,101.697,337.862
-1946324,-1045268,7,115,53.9,27.5667,49.8393,24.0298,512.534
-1898619,-1771148,11,115,31.0456,121.4,50.1122,8.68323,8831.56
-226152,-1829149,1,115,35.6833,139.75,48.1373,11.5756,9373.26
-126693,-2996338,8,115,41.8959,12.4826,59.9391,30.3157,2347.02
-121762,-128201,6,115,45.0333,7.66667,43.8167,7.76667,135.513
-118193,-131892,5,115,45.4667,9.2,44.3667,8.56667,132.089
130827,-907764,3,115,-22.9,-43.2333,-34.9036,-56.1869,1832.71
-2162511,-2166199,3,115,38.7167,-9.13333,32.647,-16.9139,973.615
-1033783,-1033783,6,115,11.55,104.917,11.55,104.917,0
-402849,-386204,11,115,37.3772,-5.98694,36.6833,-6.13333,78.2447
-121762,-406131,8,115,45.0333,7.66667,39.4698,-0.376542,905.228
20144883,20104927,6,115,47.6064,-122.331,45.5236,-122.675,233.084
-2589395,-2590134,7,115,52.9667,-1.18333,53.8167,-3.05,155.73
-2155319,-755070,8,115,52.35,4.93333,41.0088,28.9682,2208.64
-1746443,-2554935,11,115,52.5204,13.4094,47.3671,8.54427,670.136
-1473166,-1396418,2,115,43.6043,1.44075,42.5421,1.73035,120.431
-1471697,-1456928,9,115,48.5825,7.74416,48.8562,2.34764,396.976
-1436558,-1453260,6,115,45.75,4.85,43.6108,3.87667,250.001
-1354207,-2403010,2,115,22.2833,114.15,3.14526,101.697,2516.58
-864328,-93462,8,115,47.5,19.0833,44.8677,13.8472,497.98
130827,-121726,4,115,-22.9,-43.2333,45.4643,9.18878,9262.79
419198,-755070,5,115,53.3267,-6.24472,41.0088,28.9682,2952.73
20019371,20079202,7,115,41.0936,-73.4192,36.1989,-115.117,3626.95
-3414440,900040168,4,115,13.7558,100.506,8.01234,98.8373,664.105
-2608431,-1736191,10,115,51.5167,-0.0833333,49.6117,6.13,487.095
-2604617,-2590134,8,115,53.55,-2.11667,53.8167,-3.05,68.2439
-2601422,-2595386,4,115,53.4109,-2.97811,55.95,-3.2,282.695
20019371,20018295,7,115,41.0936,-73.4192,39.2131,-106.937,2838.74
-2633032,-2140479,7,115,25.0333,121.517,52.3729,4.893,9451.04
-2590919,-2611467,8,115,51.45,-2.58333,50.6132,-2.45621,93.4715
-574890,-575268,5,115,43.652,-79.382,49.2605,-123.115,3358.91
-559502,-1989985,8,115,50.0833,14.45,47.8025,13.0453,273.564
-123662,-120157,7,115,45.4076,11.8766,45.5061,12.6463,61.0251
20019371,20032476,6,115,41.0936,-73.4192,42.5631,-114.46,3370.96
900040037,-372490,8,115,53.8161,-1.58059,41.3871,2.17001,1409.85
-2960561,-2993218,12,115,55.7522,37.6156,47.2364,39.7139,957.873
-2936262,-2996338,7,115,45.0328,38.9769,59.9391,30.3157,1754.71
-2880493,-2617520,7,115,59.8667,30.25,55.9156,21.0775,696.755
-2614167,-2613980,7,115,54.9,23.9,54.0056,23.9823,99.5949
-2611963,-2601889,10,115,51.3167,-0.533333,51.501,-0.126343,34.8827
-2608431,-2610944,11,115,51.5167,-0.0833333,52.2833,-1.58333,133.629
-2601422,-2592377,6,115,53.4109,-2.97811,53.1918,-2.89078,25.0444
-291878,-2601889,2,115,30.05,31.25,51.501,-0.126343,3511.22
20019371,-564064,2,115,41.0936,-73.4192,53.55,-113.5,3268.01
20019371,20032476,7,115,41.0936,-73.4192,42.5631,-114.46,3370.96
-2880493,-1771148,12,115,59.8667,30.25,50.1122,8.68323,1738.39
-2767043,-782831,1,115,31.5497,74.3436,25.2703,55.3075,1984.94
-2738495,-2738671,4,115,34.675,33.0333,34.776,32.421,57.0739
-2633032,-2637868,8,115,25.0333,121.517,22.9933,120.204,263.131
-2154382,-1456928,4,115,52.0945,5.11738,48.8562,2.34764,409.898
6018156,-3414440,2,115,23.0322,113.143,13.7558,100.506,1684.03
-2614167,-2617520,9,115,54.9,23.9,55.9156,21.0775,210.929
-2590896,-2601889,3,115,53.2572,-1.39372,51.501,-0.126343,213.38
-405138,900039416,10,115,28.1,-15.4167,28.3981,-13.8632,155.735
-395224,900040220,9,115,39.5712,2.64686,38.8913,1.40881,130.714
-381535,-395195,3,115,40.4,-3.68333,42.0167,-4.53333,193.318
-2960561,-666610,12,115,55.7522,37.6156,-22.9107,-43.2094,11546.01
-2960561,-391076,6,115,55.7522,37.6156,36.5167,-4.88333,3822.43
-2880493,-782831,2,115,59.8667,30.25,25.2703,55.3075,4303.09
-2595386,-2140479,2,115,55.95,-3.2,52.3729,4.893,659.481
-2591658,-2591658,1,115,52.2056,0.121754,52.2056,0.121754,0
-2152921,-1746443,11,115,52.0794,4.31261,52.5204,13.4094,620.097
-1958757,-372490,7,115,51.0528,3.72505,41.3871,2.17001,1081.35
-864328,-101579,6,115,47.5,19.0833,45.8132,15.9773,302.24
-381535,-376945,5,115,40.4,-3.68333,41.2833,1.96667,485.231
-131282,-121726,10,115,46.0689,11.1213,45.4643,9.18878,164.28
-123798,-372490,7,115,38.1167,13.3667,41.3871,2.17001,1022.99
-3414440,-3247118,3,115,13.7558,100.506,19.9,99.8333,686.94
-2676772,-2701757,2,115,-8.65,115.217,-8.5,115.267,17.5619
-2608431,-2651804,4,115,51.5167,-0.0833333,64.1472,-21.9398,1890.52
-2608431,20061717,6,115,51.5167,-0.0833333,42.3589,-71.0578,5266.77
-1746443,-1863011,1,115,52.5204,13.4094,53.953,14.165,167.044
-782499,-2092174,7,115,25.2625,55.2944,18.969,72.819,1933.96
-579238,-579248,10,115,4.65,-74.0667,3.41915,-76.5216,304.752
-291878,-801546,10,115,30.05,31.25,33.8955,35.5001,586.011
-1746443,-1454990,7,115,52.5204,13.4094,43.6996,7.26746,1080.7
-1041320,-1041320,3,115,49.9886,36.2328,49.9886,36.2328,0
-780889,-3414440,10,115,32.0667,34.7667,13.7558,100.506,6930.23
-361308,-358935,7,115,-12.05,-77.05,-5.2,-80.6333,857.41
-126693,-117387,8,115,41.8959,12.4826,44.8335,11.618,334.034
20019371,-564064,7,115,41.0936,-73.4192,53.55,-113.5,3268.01
-2738495,-2738671,9,115,34.675,33.0333,34.776,32.421,57.0739
-2144355,-1746443,4,115,51.9167,4.5,52.5204,13.4094,610.245
-1449947,-1416701,8,115,43.2983,5.37798,43.2167,2.35,245.364
-1364995,-1955538,11,115,60.1756,24.9342,50.8435,4.35093,1648.33
-1354207,-2595386,6,115,22.2833,114.15,55.95,-3.2,9521.94
-381535,-400465,6,115,40.4,-3.68333,38.9805,1.30239,454.786
20019371,20040350,2,115,41.0936,-73.4192,41.6006,-93.6089,1682.46
-2608431,-2606258,10,115,51.5167,-0.0833333,51.4613,-0.302639,16.3861
-2608431,-666610,5,115,51.5167,-0.0833333,-22.9107,-43.2094,9282.16
-1353897,-1907161,3,115,22.5333,114.133,23.1269,113.265,110.769
-782122,-782122,8,115,24.2045,55.7469,24.2045,55.7469,0
-96492,-79996,4,115,43.5086,16.4408,42.6413,18.1089,166.301
-73635,-235402,9,115,1.29306,103.856,35,135.75,4993.47
900040037,900039951,10,115,53.8161,-1.58059,53.3768,-2.3446,70.1993
-1761123,-1785434,7,115,51.5152,7.46849,53.55,10,283.712
-1041320,-1044367,4,115,49.9886,36.2328,50.4495,30.5254,409.19
-679069,-626254,10,115,-23.4667,-46.65,-22.75,-41.8833,493.95
130827,20023181,6,115,-22.9,-43.2333,25.789,-80.2264,6721.7
20019371,-569427,1,115,41.0936,-73.4192,43.5943,-79.6454,582.151
-2090174,-2090174,4,115,12.9686,77.584,12.9686,77.584,0
-1364995,-1368052,9,115,60.1756,24.9342,62.2333,25.7333,232.77
-679069,-345275,9,115,-23.4667,-46.65,-13.5183,-71.9781,2884.72
-2612688,-2617145,6,115,54.7,25.3167,55.3037,21.0041,283.062
-1831783,-390625,4,115,48.15,11.5833,40.4167,-3.70342,1485.69
-1781926,-1817680,3,115,51.3,12.3167,51.3438,12.3791,6.52096
-1746443,-1875500,8,115,52.5204,13.4094,54.1,13.8667,178.251
-1456928,-1441598,9,115,48.8562,2.34764,49.5,0.133333,176.149
-1172411,-1153951,7,115,45.7494,21.2272,44.4333,26.1,409.473
-785169,-2403010,9,115,25.2867,51.5333,3.14526,101.697,5893.61
-782499,-121726,5,115,25.2625,55.2944,45.4643,9.18878,4662.33
-126693,-121865,4,115,41.8959,12.4826,44.6459,10.9225,330.829
-20152,-372490,8,115,34.0167,-6.85,41.3871,2.17001,1139.51
174002,-907764,3,115,-30.025,-51.1917,-34.9036,-56.1869,716.637
20019371,20107905,6,115,41.0936,-73.4192,42.1214,-80.0797,565.276
-2595386,-2599537,8,115,55.95,-3.2,57.4757,-4.22038,180.712
-2162511,-2162360,12,115,38.7167,-9.13333,38.7,-9.41667,24.6554
-1994923,-1829149,10,115,47.0667,15.4667,48.1373,11.5756,315.047
-1172411,-1153951,8,115,45.7494,21.2272,44.4333,26.1,409.473
-835501,900040151,2,115,42.6833,23.3167,41.6519,24.7019,161.816
36490,-1995499,1,115,45.7833,15.9833,48.2085,16.3728,271.282
-3096108,-2403010,2,115,21.5465,39.1759,3.14526,101.697,7043.18
-2740869,-126693,4,115,55.6667,12.5833,41.8959,12.4826,1531.26
-1829320,-1785434,10,115,51.9625,7.62592,53.55,10,238.06
-782066,-2403010,6,115,24.4667,54.3667,3.14526,101.697,5593.64
-631243,-665520,9,115,-15.7833,-47.9167,-8.05648,-34.8814,1657.01
-579238,-601367,9,115,4.65,-74.0667,5.63861,-73.5283,125.058
-569427,-569541,7,115,43.5943,-79.6454,45.5074,-73.5575,527.047
-565834,-570141,6,115,43.25,-79.8333,43.1026,-79.0688,64.1224
-381535,-403392,7,115,40.4,-3.68333,43.35,-5.08333,347.888
20019371,20015810,2,115,41.0936,-73.4192,38.4406,-122.713,4167.08
-2960561,900039130,1,115,55.7522,37.6156,28.0714,-16.7298,5257.18
-2625737,-2625660,1,115,58.3661,26.7361,59.4385,24.7555,164.785
-380518,-390625,1,115,38.2673,-0.697289,40.4167,-3.70342,352.025
-1456928,-1474712,6,115,48.8562,2.34764,47.6667,-2.75,399.771
-1456928,-850553,9,115,48.8562,2.34764,47.4984,19.0403,1244.34
-1447117,-1456928,4,115,45.835,1.26258,48.8562,2.34764,345.736
-1240261,-2601889,10,115,-26.2047,28.0419,51.501,-0.126343,9068.98
-631243,-901202,6,115,-15.7833,-47.9167,-33.4439,-70.6537,3009.77
-387183,-397851,10,115,28.4667,-16.2833,28.414,-16.5462,26.3646
20085197,20088325,9,115,40.8506,-73.8669,40.7681,-73.9819,13.3353
-2608431,-2610930,5,115,51.5167,-0.0833333,53.3833,-2.6,268.604
-1995499,-1994484,8,115,48.2085,16.3728,46.6103,13.8558,259.699
-1453260,-1449947,7,115,43.6108,3.87667,43.2983,5.37798,126.065
-1160731,-1456928,5,115,44.4333,26.1,48.8562,2.34764,1870.14
-1049092,-755070,4,115,46.4667,30.7333,41.0088,28.9682,623.192
-501852,-538221,8,115,52.4333,16.9833,49.299,19.9497,405.879
20019371,20013079,1,115,41.0936,-73.4192,36.7478,-119.771,3991.67
-2880493,-406131,8,115,59.8667,30.25,39.4698,-0.376542,3109.46
-2608431,-1418045,1,115,51.5167,-0.0833333,45.9167,6.86667,804.072
-1454460,-1454460,8,115,47.2167,-1.55,47.2167,-1.55,0
-679069,-653186,1,115,-23.4667,-46.65,-3.11333,-60.0253,2681.56
-387183,-397851,12,115,28.4667,-16.2833,28.414,-16.5462,26.3646
20019371,20075124,7,115,41.0936,-73.4192,37.8236,-92.1439,1644.68
-2960561,-1871728,2,115,55.7522,37.6156,48.7752,9.1785,2066.69
-2960561,-116777,8,115,55.7522,37.6156,45.4667,10.5333,2205.91
-1456928,-1418879,10,115,48.8562,2.34764,48.45,1.5,76.9216
-864328,-840999,9,115,47.5,19.0833,48.15,17.1167,163.638
20019371,20011659,9,115,41.0936,-73.4192,37.3636,-118.394,3853.05
-2880493,-2623960,9,115,59.8667,30.25,59.4589,28.0408,132.094
-2608431,-3730078,3,115,51.5167,-0.0833333,10.7789,106.7,10199.46
-2608431,-1502950,9,115,51.5167,-0.0833333,53.2743,-9.0492,638.464
-1456928,-979186,3,115,48.8562,2.34764,-34.6038,-58.3816,11049.85
-1353897,-73635,10,115,22.5333,114.133,1.29306,103.856,2609.97
-373608,-394970,3,115,43.2629,-2.93502,43.3604,-5.84494,235.676
-2679652,-2696070,2,115,-6.195,106.823,-6.96667,110.417,406.164
-2605730,-2601422,10,115,53.7613,-2.7047,53.4109,-2.97811,42.9392
-1603135,-814876,8,115,-33.8705,151.209,37.9864,23.7288,15326.52
-1586844,-1558533,9,115,-37.8167,144.967,-36.7667,144.283,131.501
-1506148,-1502554,4,115,52.2583,-7.11194,53.3467,-6.259,133.918
-561579,-570141,12,115,43.6833,-79.7667,43.1026,-79.0688,85.7275
-2880493,-2624430,8,115,59.8667,30.25,58.3856,24.5034,366.767
-2602296,-2601889,6,115,51.8833,-0.416667,51.501,-0.126343,46.9844
-2551839,-121726,9,115,46.2,6.15,45.4643,9.18878,249.222
-1946324,-2613980,3,115,53.9,27.5667,54.0056,23.9823,234.806
-1785434,-1752234,7,115,53.55,10,53.076,8.80728,95.1622
-774541,-774022,4,115,41.0167,28.9667,40.8167,29.3008,35.8143
-679069,-653186,5,115,-23.4667,-46.65,-3.11333,-60.0253,2681.56
-402849,-2601889,4,115,37.3772,-5.98694,51.501,-0.126343,1636.64
-381535,-409113,12,115,40.4,-3.68333,41.5,-5.75,212.324
-381535,-369777,8,115,40.4,-3.68333,40.4833,-3.36667,28.3535
-118193,-755070,1,115,45.4667,9.2,41.0088,28.9682,1671.34
130827,20014181,7,115,-22.9,-43.2333,34.0522,-118.243,10138
408663,-3414440,5,115,24.6556,46.6983,13.7558,100.506,5743.21
-3712125,-3715584,8,115,16.0678,108.221,15.8771,108.33,24.1955
-1995499,-1771148,12,115,48.2085,16.3728,50.1122,8.68323,597.531
-1563820,-2601889,9,115,-35.3,149.15,51.501,-0.126343,16984.5
-846101,-1456928,5,115,48.15,17.1167,48.8562,2.34764,1089.22
100730,-2624216,7,115,59.4383,24.7417,58.0583,26.4967,183.824
900048409,-1561728,6,115,-36.8698,174.778,-27.4693,153.022,2291.48
-2608431,20015732,1,115,51.5167,-0.0833333,37.775,-122.418,8617.7
-2403010,-3730078,1,115,3.14526,101.697,10.7789,106.7,1012.4
-2155319,-1771148,3,115,52.35,4.93333,50.1122,8.68323,360.591
-1898619,-1506909,12,115,31.0456,121.4,-36.8484,174.764,9370.4
-1785434,-1752234,9,115,53.55,10,53.076,8.80728,95.1622
-1690063,-1658079,6,115,19.05,-98.2,19.4329,-99.1333,106.831
-943814,-578472,4,115,10.5,-66.9167,4.59899,-74.0761,1026.05
-782499,-2403010,2,115,25.2625,55.2944,3.14526,101.697,5532.04
-537080,-1995499,8,115,51.1104,17.0309,48.2085,16.3728,326.131
-406131,-383956,8,115,39.4698,-0.376542,41.9818,2.82267,388.142
-406131,-379455,12,115,39.4698,-0.376542,40.0711,-2.13649,164.602
-390787,-386204,8,115,36.7147,-4.42474,36.6833,-6.13333,152.366
-372490,-403902,4,115,41.3871,2.17001,41.1167,1.25,82.5789
-87271,-1995499,9,115,46.0515,14.5061,48.2085,16.3728,278.311
20061717,20061717,11,115,42.3589,-71.0578,42.3589,-71.0578,0
-2612084,-2590884,8,115,52.0333,-0.716667,50.8242,-0.154152,139.986
-2608431,-2597215,2,115,51.5167,-0.0833333,51.8617,-2.23915,153.471
-2608431,-2594859,8,115,51.5167,-0.0833333,56.4591,-2.98244,581.203
-2437594,-1353149,1,115,14.6333,121.05,22.2832,114.173,1117.4
-1898619,-1595854,2,115,31.0456,121.4,-38.6167,142.983,8062.22
-1785434,-1752234,10,115,53.55,10,53.076,8.80728,95.1622
-1655011,-1689065,10,115,21.1613,-86.8341,20.6276,-87.0748,64.3973
-1453260,-1473166,4,115,43.6108,3.87667,43.6043,1.44075,196.12
-1019007,-814876,8,115,-34.6167,-58.6833,37.9864,23.7288,11709.6
-755070,-748685,10,115,41.0088,28.9682,39.7667,30.5333,191.426
-575268,-569908,8,115,49.2605,-123.115,49.1612,-123.947,61.4374
-401949,-401949,7,115,43.4647,-3.80444,43.4647,-3.80444,0
900039124,-390625,10,115,41.6145,0.627151,40.4167,-3.70342,386.922
-2960561,-2916144,6,115,55.7522,37.6156,52.2667,104.333,4206.09
-1978544,-1989985,4,115,47.07,15.4398,47.8025,13.0453,197.649
-1473166,-1409898,12,115,43.6043,1.44075,42.7911,0.590858,113.676
-835501,-121726,5,115,42.6833,23.3167,45.4643,9.18878,1168.49
-564064,-575268,9,115,53.55,-113.5,49.2605,-123.115,818.83
-130476,-126693,4,115,40.4761,17.2297,41.8959,12.4826,427.394
20019371,20061794,9,115,41.0936,-73.4192,42.375,-71.1061,239.028
-3212216,-126693,8,115,56.9495,24.1057,41.8959,12.4826,1867.21
-2600180,-2601422,7,115,55.8167,-4.25,53.4109,-2.97811,279.756
-1831783,-116777,5,115,48.15,11.5833,45.4667,10.5333,308.877
-1413751,-1473166,9,115,44.8378,-0.57866,43.6043,1.44075,211.433
-1368052,-1364995,2,115,62.2333,25.7333,60.1756,24.9342,232.77
-406131,-401949,8,115,39.4698,-0.376542,43.4647,-3.80444,527.998
-73635,-2554935,8,115,1.29306,103.856,47.3671,8.54427,10301.23
20019371,20048321,12,115,41.0936,-73.4192,30.4506,-91.1544,1983.62
-2595375,-2590919,7,115,52.45,-1.91667,51.45,-2.58333,120.214
-2419135,-2437894,8,115,13.8333,121.4,14.5968,120.984,96.0115
-381535,-379820,4,115,40.4,-3.68333,38.8412,0.106133,367.908
-372490,-404357,12,115,41.3871,2.17001,39.8667,-4.01667,548.653
-273837,-1955538,4,115,59.9167,10.75,50.8435,4.35093,1085.67
-126693,-1502554,6,115,41.8959,12.4826,53.3467,-6.259,1885.3
193562,-1204094,12,115,39.9194,116.357,22.2,113.55,1988.06
-2551839,-390625,11,115,46.2,6.15,40.4167,-3.70342,1022.97
-1658079,-1690669,1,115,19.4329,-99.1333,20.5882,-100.388,183.542
-372490,-400105,7,115,41.3871,2.17001,40.965,-5.66401,657.122
-111742,-1995499,12,115,44.4941,11.3441,48.2085,16.3728,565.044
193562,-126693,10,115,39.9194,116.357,41.8959,12.4826,8122.2
343460,-789552,4,115,21.5503,39.2192,29.3697,47.9783,1235.72
-2604482,-2601889,6,115,52.5167,-1.46667,51.501,-0.126343,145.499
-1831783,-116777,8,115,48.15,11.5833,45.4667,10.5333,308.877
-1406939,-372490,8,115,43.5263,5.44546,41.3871,2.17001,358.816
-1337176,-2400033,8,115,4.88333,114.933,4.38333,113.983,119.067
-901202,-117543,6,115,-33.4439,-70.6537,43.7667,11.25,11924.41
-636693,-663509,8,115,-29.1667,-51.1833,-30.0286,-51.2271,95.9324
-381535,-403890,3,115,40.4,-3.68333,36.0125,-5.60556,515.93
-381535,-403479,6,115,40.4,-3.68333,43.4278,-4.04222,337.982
174002,-1456928,9,115,-30.025,-51.1917,48.8562,2.34764,10251.5
381118,-3092186,1,115,23.62,58.5903,24.4686,39.6142,1927.77
20019371,20083196,6,115,41.0936,-73.4192,32.4206,-104.228,2891.14
20019371,20144004,8,115,41.0936,-73.4192,47.3811,-122.234,3885.57
-2372618,-2403010,6,115,2.2,102.233,3.14526,101.697,120.798
-2173080,-2167973,5,115,37.1333,-8.53333,38.7138,-9.13931,183.604
-1904085,-1353149,7,115,39.1333,117.217,22.2832,114.173,1895.78
-381535,-378244,3,115,40.4,-3.68333,38.9833,-3.93333,158.975
-123662,-850553,1,115,45.4076,11.8766,47.4984,19.0403,595.713
343460,-789552,6,115,21.5503,39.2192,29.3697,47.9783,1235.72
20019371,20097630,9,115,41.0936,-73.4192,41.4994,-81.6956,692.625
-2936262,-1995499,4,115,45.0328,38.9769,48.2085,16.3728,1755.28
-2608431,-2591825,7,115,51.5167,-0.0833333,54.8833,-2.93333,419.646
-399916,-404906,8,115,41.55,2.1,41.7167,2.93333,71.694
-372490,-394970,7,115,41.3871,2.17001,43.3604,-5.84494,693.663
20019371,20012299,6,115,41.0936,-73.4192,37.9781,-122.03,4128.96
-390787,-391076,9,115,36.7147,-4.42474,36.5167,-4.88333,46.4753
9026906,-514340,5,115,52.25,21,51.2478,22.5677,155.126
20019371,20080503,7,115,41.0936,-73.4192,39.1011,-74.7181,247.567
-2595386,-372490,9,115,55.95,-3.2,41.3871,2.17001,1665.39
-2514818,-126693,4,115,57.7167,11.9667,41.8959,12.4826,1759.57
-864328,-510625,4,115,47.5,19.0833,50.063,19.937,291.771
-782066,-782325,5,115,24.4667,54.3667,25.4967,56.3564,230.94
-3096108,-782371,12,115,21.5465,39.1759,25.3622,55.3911,1706.31
-2551121,-2552809,11,115,47.3667,8.55,46.5201,6.6312,173.429
-2164681,-2167973,2,115,40.65,-8.63333,38.7138,-9.13931,219.605
-1956483,-534433,6,115,50.8333,4.33333,52.2296,21.0088,1161.25
-1456928,-1785434,8,115,48.8562,2.34764,53.55,10,745.316
-1388513,-2601889,10,115,61.5,23.75,51.501,-0.126343,1821.85
-402849,-374884,1,115,37.3772,-5.98694,36.5347,-6.29903,97.6997
-381535,-2165099,8,115,40.4,-3.68333,39.6167,-8.65,431.82
-380784,-390787,7,115,36.8333,-2.45,36.7147,-4.42474,176.376
-376967,-390625,11,115,39.9833,-0.0333333,40.4167,-3.70342,315.38
130857,-626254,1,115,-22.9,-43.1333,-22.75,-41.8833,129.19
-3414440,900050892,2,115,13.7558,100.506,12.9618,100.895,97.8058
-2960561,-384328,4,115,55.7522,37.6156,37.1833,-3.6,3690.64
-2478361,-2524279,7,115,59.3667,16.5,59.3324,18.0652,88.8065
-2403009,-716583,9,115,3.18333,101.7,37.5664,127,4610.61
-1746443,-1820614,8,115,52.5204,13.4094,54.5833,13.6167,229.792
-755097,-735347,2,115,38.4214,27.1339,36.886,30.7046,357.678
-402849,-401497,8,115,37.3772,-5.98694,43.3167,-1.98333,742.263
-2614167,-3212216,6,115,54.9,23.9,56.9495,24.1057,228.254
-2603856,-2603966,9,115,53.35,-1.5,54.9737,-1.61396,180.699
-2603856,-2595386,1,115,53.35,-1.5,55.95,-3.2,309.078
-2551121,20088325,6,115,47.3667,8.55,40.7681,-73.9819,6319.51
-2144355,-1955538,2,115,51.9167,4.5,50.8435,4.35093,119.782
-1810561,-372490,7,115,50.9407,6.95794,41.3871,2.17001,1123.87
-1311696,-1506909,1,115,-17.5333,-149.567,-36.8484,174.764,4093.74
-977594,-979186,9,115,-38.7167,-62.2833,-34.6038,-58.3816,574.563
-679069,-1771148,6,115,-23.4667,-46.65,50.1122,8.68323,9822.47
-559440,-1995499,4,115,49.2,16.65,48.2085,16.3728,112.11
-372490,-390817,7,115,41.3871,2.17001,41.65,2.75,56.447
-131346,-121726,9,115,45.6486,13.78,45.4643,9.18878,358.007
-2497331,-2524279,5,115,56.6667,16.3667,59.3324,18.0652,312.827
-2330077,900047975,9,115,41.725,44.7908,41.7132,44.7825,1.48195
-1831783,-1774161,9,115,48.15,11.5833,47.5,11.1,80.7818
-1364995,-126693,8,115,60.1756,24.9342,41.8959,12.4826,2202.63
-825764,-814876,10,115,38.25,21.7333,37.9864,23.7288,177.009
-814876,-1829149,3,115,37.9864,23.7288,48.1373,11.5756,1495.96
-381535,20014181,7,115,40.4,-3.68333,34.0522,-118.243,9365.13
-252873,-280816,5,115,60.3911,5.32472,58.9652,5.72731,160.155
20019371,20017474,8,115,41.0936,-73.4192,40.5462,-105.074,2649.67
20019371,20143144,8,115,41.0936,-73.4192,47.5675,-122.631,3912.23
-2753442,-2745636,1,115,57.0333,9.95,55.6788,12.5794,221.158
-1504189,-1503761,6,115,52.6623,-8.62775,52.0579,-9.51193,90.1188
-381535,-2745636,7,115,40.4,-3.68333,55.6788,12.5794,2074.09
408663,-2602512,8,115,24.6556,46.6983,53.4812,-2.23615,5151.31
-2960561,-384328,8,115,55.7522,37.6156,37.1833,-3.6,3690.64
-2960561,20021296,5,115,55.7522,37.6156,38.895,-77.0367,7822.19
-2405303,-2403412,11,115,3.08333,101.533,2.19433,102.249,126.873
-1908366,-2404760,9,115,30.2751,120.153,5.97728,116.076,2735.25
